1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,3
-29.36622548,-29.22007319,-29.22986026,-29.23349391,-29.23432021,-29.23414957,-29.23381925,-29.23361533,-29.23356888,-29.23362727,-29.23373058,-29.23391918,-29.23399626,-29.23398087,-29.23392527,-29.23386492
-29.42338925,-29.22007329,-29.22986069,-29.23349429,-29.23432046,-29.23414971,-29.23381935,-29.2336154,-29.23356894,-29.23362733,-29.23373063,-29.23391922,-29.23399631,-29.23398091,-29.23392531,-29.23386496
-29.49315768,-29.2200729,-29.22986077,-29.23349447,-29.23432059,-29.2341498,-29.2338194,-29.23361544,-29.23356897,-29.23362735,-29.23373065,-29.23391924,-29.23399632,-29.23398093,-29.23392532,-29.23386497
-29.57821595,-29.22007231,-29.22986066,-29.23349452,-29.23432065,-29.23414983,-29.23381942,-29.23361545,-29.23356898,-29.23362736,-29.23373066,-29.23391924,-29.23399632,-29.23398093,-29.23392532,-29.23386497
-29.68179599,-29.22007173,-29.22986046,-29.2334945,-29.23432066,-29.23414985,-29.23381943,-29.23361546,-29.23356898,-29.23362736,-29.23373066,-29.23391924,-29.23399632,-29.23398092,-29.23392532,-29.23386496
-29.80778126,-29.22007127,-29.22986027,-29.23349444,-29.23432066,-29.23414985,-29.23381943,-29.23361546,-29.23356898,-29.23362735,-29.23373065,-29.23391923,-29.23399631,-29.23398092,-29.23392531,-29.23386496
-29.96082979,-29.22007095,-29.2298601,-29.23349438,-29.23432064,-29.23414984,-29.23381943,-29.23361545,-29.23356897,-29.23362735,-29.23373065,-29.23391923,-29.23399631,-29.23398091,-29.23392531,-29.23386495
-30.14651834,-29.22007077,-29.22985998,-29.23349433,-29.23432062,-29.23414983,-29.23381942,-29.23361545,-29.23356897,-29.23362735,-29.23373065,-29.23391923,-29.23399631,-29.23398091,-29.2339253,-29.23386495
-30.37151039,-29.22007069,-29.22985991,-29.23349429,-29.23432061,-29.23414983,-29.23381942,-29.23361544,-29.23356897,-29.23362734,-29.23373065,-29.23391923,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-30.64375137,-29.22007069,-29.22985987,-29.23349427,-29.2343206,-29.23414982,-29.23381942,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-30.97269423,-29.22007073,-29.22985986,-29.23349425,-29.23432059,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-31.36955888,-29.22007079,-29.22985987,-29.23349425,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-31.84762879,-29.22007084,-29.22985988,-29.23349425,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-32.42258763,-29.22007088,-29.22985989,-29.23349425,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-33.11289839,-29.22007091,-29.2298599,-29.23349425,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-33.94022648,-29.22007093,-29.22985991,-29.23349425,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-34.92990619,-29.22007093,-29.22985992,-29.23349425,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-36.11144819,-29.22007093,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-37.51908161,-29.22007093,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-39.19231983,-29.22007092,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-41.17653206,-29.22007092,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-43.52349391,-29.22007091,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-46.29187777,-29.22007091,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-49.54762747,-29.22007091,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
-53.36414053,-29.22007091,-29.22985992,-29.23349426,-29.23432058,-29.23414982,-29.23381941,-29.23361544,-29.23356896,-29.23362734,-29.23373064,-29.23391922,-29.2339963,-29.23398091,-29.2339253,-29.23386495
